"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 02, 2013","3.0501","3.0302","3.0869","3.0207","61.42K","0.08%"
"Dec 03, 2013","3.0651","3.0504","3.0734","3.0405","54.33K","0.49%"
"Dec 04, 2013","3.0591","3.0699","3.0788","3.0476","46.70K","-0.20%"
"Dec 05, 2013","3.0496","3.0561","3.0708","3.0458","43.11K","-0.31%"
"Dec 06, 2013","3.0565","3.0570","3.0812","3.0448","48.96K","0.23%"
"Dec 09, 2013","3.0143","3.0631","3.0647","3.0016","53.04K","-1.38%"
"Dec 10, 2013","3.0173","3.0109","3.0483","3.0030","57.64K","0.10%"
"Dec 11, 2013","3.0212","3.0190","3.0279","3.0025","56.95K","0.13%"
"Dec 12, 2013","2.9801","3.0212","3.0335","2.9740","58.60K","-1.36%"
"Dec 13, 2013","2.9757","2.9775","2.9888","2.9583","53.53K","-0.15%"
"Dec 16, 2013","2.9902","2.9836","3.0376","2.9813","59.29K","0.49%"
"Dec 17, 2013","2.9629","2.9870","2.9918","2.9533","51.43K","-0.91%"
"Dec 18, 2013","3.0101","2.9635","3.0160","2.9567","47.89K","1.59%"
"Dec 19, 2013","3.0306","3.0041","3.0365","3.0005","39.04K","0.68%"
"Dec 20, 2013","3.0781","3.0275","3.0814","3.0265","35.15K","1.57%"
"Dec 23, 2013","3.0601","3.0750","3.0795","3.0540","30.00K","-0.58%"
"Dec 24, 2013","3.0783","3.0684","3.0874","3.0617","15.23K","0.59%"
"Dec 26, 2013","3.0948","3.0874","3.1085","3.0573","20.60K","0.54%"
"Dec 27, 2013","3.1241","3.1042","3.1416","3.0848","20.92K","0.95%"
"Dec 30, 2013","3.0772","3.1245","3.1393","3.0725","21.56K","-1.50%"
"Dec 31, 2013","3.0772","3.0772","3.0887","3.0710","5.96K","0.00%"
"Jan 01, 2014","3.0682","3.0671","3.0686","3.0644","-","-0.29%"
"Jan 02, 2014","2.9867","3.0700","3.0714","2.9840","65.57K","-2.66%"
"Jan 03, 2014","2.9394","2.9945","3.0097","2.9361","71.23K","-1.58%"
"Jan 06, 2014","2.9388","2.9446","2.9825","2.9348","68.65K","-0.02%"
"Jan 07, 2014","2.9593","2.9512","2.9690","2.9475","54.48K","0.70%"
"Jan 08, 2014","2.9494","2.9576","2.9719","2.9445","48.69K","-0.33%"
"Jan 09, 2014","2.9214","2.9573","2.9681","2.9055","60.59K","-0.95%"
"Jan 10, 2014","2.9407","2.9211","2.9505","2.9057","64.07K","0.66%"
"Jan 13, 2014","2.9333","2.9425","2.9527","2.9260","56.86K","-0.25%"
"Jan 14, 2014","2.9363","2.9270","2.9462","2.9177","55.73K","0.10%"
"Jan 15, 2014","2.9796","2.9385","2.9964","2.9330","74.21K","1.47%"
"Jan 16, 2014","2.9845","2.9780","2.9985","2.9656","69.51K","0.16%"
"Jan 17, 2014","3.0237","2.9900","3.0313","2.9875","59.83K","1.31%"
"Jan 20, 2014","3.0400","3.0309","3.0400","3.0181","-","0.54%"
"Jan 21, 2014","3.0147","3.0281","3.0834","3.0075","47.38K","-0.83%"
"Jan 22, 2014","3.0379","3.0269","3.0498","3.0147","36.15K","0.77%"
"Jan 23, 2014","3.0765","3.0367","3.0875","3.0367","30.82K","1.27%"
"Jan 24, 2014","3.1374","3.0808","3.1699","3.0487","27.00K","1.98%"
"Jan 27, 2014","3.0924","3.1731","3.1835","3.0747","31.64K","-1.43%"
"Jan 28, 2014","3.1218","3.0924","3.1332","3.0555","26.08K","0.95%"
"Jan 29, 2014","3.1816","3.1299","3.1900","3.1218","25.48K","1.92%"
"Jan 30, 2014","3.2170","3.1852","3.2376","3.1641","15.66K","1.11%"
"Jan 31, 2014","3.2794","3.2317","3.3700","3.1962","7.26K","1.94%"
"Feb 03, 2014","3.0075","2.9981","3.0185","2.9660","72.57K","-8.29%"
"Feb 04, 2014","2.9829","3.0060","3.0305","2.9802","61.61K","-0.82%"
"Feb 05, 2014","2.9968","2.9963","3.0149","2.9783","56.05K","0.47%"
"Feb 06, 2014","2.9951","2.9918","3.0200","2.9838","55.23K","-0.06%"
"Feb 07, 2014","3.0503","3.0061","3.0550","2.9929","61.80K","1.84%"
"Feb 10, 2014","2.9981","3.0503","3.0515","2.9919","74.32K","-1.71%"
"Feb 11, 2014","3.0281","2.9983","3.0338","2.9910","55.27K","1.00%"
"Feb 12, 2014","3.0125","3.0303","3.0589","3.0027","69.74K","-0.52%"
"Feb 13, 2014","3.0307","3.0179","3.0415","3.0043","41.80K","0.60%"
"Feb 14, 2014","3.0782","3.0387","3.0894","3.0307","57.77K","1.57%"
"Feb 17, 2014","3.0884","3.0828","3.0945","3.0795","-","0.33%"
"Feb 18, 2014","3.1017","3.0773","3.1200","3.0734","52.52K","0.43%"
"Feb 19, 2014","3.1468","3.1073","3.1542","3.0941","40.66K","1.45%"
"Feb 20, 2014","3.1777","3.1589","3.1848","3.1250","38.89K","0.98%"
"Feb 21, 2014","3.0992","3.1814","3.1814","3.0931","40.66K","-2.47%"
"Feb 24, 2014","3.0872","3.0996","3.1203","3.0843","39.04K","-0.39%"
"Feb 25, 2014","3.1043","3.0971","3.1142","3.0727","31.56K","0.55%"
"Feb 26, 2014","3.1281","3.1083","3.1456","3.1017","23.30K","0.77%"
"Feb 27, 2014","3.0865","3.1300","3.1322","3.0728","22.53K","-1.33%"
"Feb 28, 2014","3.0893","3.0864","3.0985","3.0554","6.79K","0.09%"
"Mar 03, 2014","3.0805","3.0230","3.0997","3.0230","63.21K","-0.28%"
"Mar 04, 2014","3.0407","3.0812","3.0888","3.0201","63.00K","-1.29%"
"Mar 05, 2014","2.9922","3.0356","3.0387","2.9806","56.03K","-1.60%"
"Mar 06, 2014","2.9830","2.9870","2.9996","2.9637","56.48K","-0.31%"
"Mar 07, 2014","3.0121","2.9888","3.0146","2.9804","47.39K","0.98%"
"Mar 10, 2014","2.9674","3.0010","3.0023","2.9600","69.07K","-1.48%"
"Mar 11, 2014","2.9610","2.9634","2.9800","2.9528","51.77K","-0.22%"
"Mar 12, 2014","2.9255","2.9570","2.9595","2.9143","59.97K","-1.20%"
"Mar 13, 2014","2.9196","2.9276","2.9326","2.9015","46.57K","-0.20%"
"Mar 14, 2014","2.9431","2.9238","2.9569","2.9228","48.84K","0.80%"
"Mar 17, 2014","2.8908","2.9413","2.9450","2.8889","46.67K","-1.78%"
